NIM;ANGKATAN;SEMESTER;KODE_MK;NAMA_MK;SKS;NILAI;GRADE
10110310011;2010;1121;EM604;EM604 Technopreneurship;2;70;B
10110310011;2010;1121;EM604;Technopreneurship;2;70;B
10110310011;2010;1121;SI415;Inovasi Teknologi Informasi;3;70;B
10110310011;2010;1121;SI415;SI415 Inovasi Teknologi Informasi;3;71;B
10110310011;2010;1121;SI420;Analisis dan Perancangan SI;3;70;B
10110310011;2010;1121;SI420;SI420 Analisis dan Perancangan SI;3;74;B
10110310011;2010;1121;SI426;Interaksi Manusia Komputer;2;97;A
10110310011;2010;1121;SI426;SI426 Interaksi Manusia Komputer;2;97;A
10110310011;2010;1121;SI431;Pemrograman Visual Lanjutan;3;70;
10110310011;2010;1121;SI431;SI431 Pemrograman Visual Lanjutan;3;74;B
10110310011;2010;1121;SK430;Jaringan Komputer;4;100;A
10110310011;2010;1121;SK430;SK430 Jaringan Komputer;4;88;A
10110310011;2010;1121;TI403;Sistem Basis Data;4;91;A
10110310011;2010;1121;TI403;TI403 Sistem Basis Data;4;91;A
10110310011;2010;1122;EM201;Dasar-dasar Manajemen;3;99;A
10110310011;2010;1122;EM201;EM201 Dasar-dasar Manajemen;3;92;A
10110310011;2010;1211;EA100;EA100 Pengantar Akuntansi 1;3;92;A
10110310011;2010;1211;EA100;Pengantar Akuntansi 1;3;88;A
10110310011;2010;1211;SI521;Analisis & Perancangan SI Lanjutan;3;71;B
10110310011;2010;1211;SI521;SI521 Analisis & Perancangan SI Lanjutan;3;70;B
10110310011;2010;1211;SI522;Decision Support & BI Systems;3;74;B
10110310011;2010;1211;SI522;SI522 Decision Support & BI Systems;3;71;B
10110310011;2010;1211;SI527;Enterprise Resource Planning;3;74;B
10110310011;2010;1211;SI527;SI527 Enterprise Resource Planning;3;71;B
10110310011;2010;1211;SI541;Database Lanjutan;3;85;A
10110310011;2010;1211;SI541;SI541 Database Lanjutan;3;85;A
10110310011;2010;1211;TI532;Pemrograman Web;3;55;C
10110310011;2010;1211;TI532;TI532 Pemograman Web;3;56;C
10110310011;2010;1221;EA410;EA410 Sistem Informasi Akuntansi Berbasis ICT 1;3;71;
10110310011;2010;1221;EA410;Sistem Informasi Akuntansi Berbasis ICT 1;3;74;B
10110310011;2010;1221;SI612;E-Business;2;88;A
10110310011;2010;1221;SI612;SI612 E-Business;2;99;A
10110310011;2010;1221;SI628;ERP Terapan;3;90;A
10110310011;2010;1221;SI628;SI628 ERP Terapan;3;86;A
10110310011;2010;1221;SI643;Pengembangan Aplikasi Database 1;3;92;A
10110310011;2010;1221;SI643;SI643 Pengembangan Aplikasi Database 1;3;85;A
10110310011;2010;1221;SI661;Proyek Sistem Informasi;4;96;A
10110310011;2010;1221;SI661;SI661 Proyek Sistem Informasi;4;95;A
10110310011;2010;1221;SI664;Metode Riset SI;3;92;A
10110310011;2010;1221;SI664;SI664 Metode Riset SI;3;100;A
10110310011;2010;1221;TI751;Seminar ICT;3;100;A
10110310011;2010;1221;TI751;TI751 Seminar ICT;3;91;A
10110310011;2010;1311;EM372;EM372 Pengantar Ekonomi;2;73;B
10110310011;2010;1311;EM372;Pengantar Ekonomi;2;74;B
10110310011;2010;1311;SI325;Konsep Sistem Operasi;3;74;B
10110310011;2010;1311;SI325;SI325 Konsep Sistem Operasi;3;72;B
10110310011;2010;1311;SI511;Manajemen Proyek SI;3;72;B
10110310011;2010;1311;SI511;SI511 Managemen Proyek SI;3;71;B
10110310011;2010;1311;SI723;Keamanan & Audit Sistem Informasi;3;99;A
10110310011;2010;1311;SI723;SI723 Keamanan & Audit Sistem Informasi;3;99;A
10110310011;2010;1311;SI725;Knowledge Management;3;72;B
10110310011;2010;1311;SI725;SI725 Knowledge Management;3;72;B
10110310011;2010;1311;SI745;Pengembangan Aplikasi Database 2;3;98;
10110310011;2010;1311;SI745;SI745 Pengembangan Aplikasi Database 2;3;92;A
10110310011;2010;1411;SI860;Magang Kerja;4;84;A-
10110310011;2010;1411;SI860;SI860 Magang Kerja;4;81;A-
10110310011;2010;1411;SI863;SI863 Tugas Akhir;6;71;B
10110310011;2010;1411;SI863;;6;70;B
10110310012;2010;1011;EM100;EM100 Dasar-dasar Bisnis;3;74;B
10110310012;2010;1011;EM180;EM180 Matematika Bisnis;3;58;C
10110310012;2010;1011;TI100;TI100 Algoritma dan Pemrograman;4;55;C
10110310012;2010;1011;TI101;TI101 Matematika Diskrit;3;59;C
10110310012;2010;1011;TI110;TI110 Pengantar Teknologi Multimedia;3;56;C
10110310012;2010;1011;UM121;UM121 Bahasa Inggris 1;2;72;B
10110310012;2010;1011;UM151;UM151 Agama;3;71;B
10110310012;2010;1021;IK402;IK402 Komunikasi Interpersonal;2;56;C
10110310012;2010;1021;SI200;SI200 Pengantar Sistem Informasi;2;55;C
10110310012;2010;1021;SI214;SI214 Manajemen Operasional;3;70;B
10110310012;2010;1021;TI220;TI220 Metode Perancangan Program;3;59;C
10110310012;2010;1021;UM141;UM141 Bahasa Indonesia;3;58;C
10110310012;2010;1021;UM160;UM160 Pendidikan Kewarganegaraan;3;72;B
10110310012;2010;1021;UM222;UM222 Bahasa Inggris 2;2;71;
10110310012;2010;1111;EM372;EM372 Pengantar Ekonomi;2;74;B
10110310012;2010;1111;SI210;SI210 Pemrograman Visual;3;56;C
10110310012;2010;1111;SI301;SI301 Sistem Informasi Manajemen;3;99;A
10110310012;2010;1111;SI302;SI302 Analisis Proses Bisnis;2;93;A
10110310012;2010;1111;SI325;SI325 Konsep Sistem Operasi;3;58;C
10110310012;2010;1111;SI750;SI750 Etika Bisnis & Hukum;2;72;B
10110310012;2010;1111;TI330;TI330 Pengantar Teknologi Internet;3;58;C
10110310012;2010;1121;EM604;EM604 Technopreneurship;2;74;B
10110310012;2010;1121;SI420;SI420 Analisis dan Perancangan SI;3;58;C
10110310012;2010;1121;SI426;SI426 Interaksi Manusia Komputer;2;72;B
10110310012;2010;1121;SI431;SI431 Pemrograman Visual Lanjutan;3;56;C
10110310012;2010;1121;SK430;SK430 Jaringan Komputer;4;74;B
10110310012;2010;1121;TI403;TI403 Sistem Basis Data;4;70;B
10110310012;2010;1122;EM201;EM201 Dasar-dasar Manajemen;3;72;
10110310012;2010;1211;EA100;EA100 Pengantar Akuntansi 1;3;70;B
10110310012;2010;1211;SI511;SI511 Managemen Proyek SI;3;73;B
10110310012;2010;1211;SI520;SI520 Sistem dan Aplikasi Perusahaan 1;3;73;B
10110310012;2010;1211;SI521;SI521 Analisis & Perancangan SI Lanjutan;3;57;C
10110310012;2010;1211;SI522;SI522 Decision Support & BI Systems;3;70;B
10110310012;2010;1211;SI527;SI527 Enterprise Resource Planning;3;71;B
10110310012;2010;1211;SK304;SK304 Probabilitas dan Statistika;3;71;B
10110310012;2010;1221;EA410;EA410 Sistem Informasi Akuntansi Berbasis ICT 1;3;73;B
10110310012;2010;1221;SI612;SI612 E-Business;2;91;A
10110310012;2010;1221;SI624;SI624 Sistem dan Aplikasi Perusahaan 2;3;71;B
10110310012;2010;1221;SI628;SI628 ERP Terapan;3;59;C
10110310012;2010;1221;SI661;SI661 Proyek Sistem Informasi;4;92;A
10110310012;2010;1221;SI664;SI664 Metode Riset SI;3;98;A
10110310012;2010;1221;TI751;TI751 Seminar ICT;3;96;A
10110310012;2010;1311;SI723;SI723 Keamanan & Audit Sistem Informasi;3;71;B
10110310012;2010;1311;SI725;SI725 Knowledge Management;3;72;B
10110310012;2010;1311;SI729;SI729 Sistem dan Aplikasi Perusahaan 3;3;56;C
10110310012;2010;1311;SI860;SI860 Magang Kerja;4;98;A
10110310012;2010;1311;TI532;TI532 Pemograman Web;3;48;D
10110310012;2010;1321;SI415;SI415 Inovasi Teknologi Informasi;3;73;B
10110310012;2010;1321;SI863;SI863 Tugas Akhir;6;74;B
10110310013;2010;1011;EM100;Dasar-dasar Bisnis;3;74;B
10110310013;2010;1011;EM180;Matematika Bisnis;3;57;
10110310013;2010;1011;TI101;Matematika Diskrit;3;50;D
10110310013;2010;1011;TI110;Pengantar Teknologi Multimedia;3;70;B
10110310013;2010;1011;UM121;Bahasa Inggris 1;2;72;B
10110310013;2010;1011;UM151;Agama;3;73;B
10110310013;2010;1021;EM201;Dasar-dasar Manajemen;3;59;C
10110310013;2010;1021;IK402;Komunikasi Interpersonal;2;57;C
10110310013;2010;1021;SI200;Pengantar Sistem Informasi;2;73;B
10110310013;2010;1021;SI214;Manajemen Operasional;3;58;C
10110310013;2010;1021;TI220;Metode Perancangan Program;3;58;C
10110310013;2010;1021;UM141;Bahasa Indonesia;3;55;C
10110310013;2010;1021;UM160;Pendidikan Kewarganegaraan;3;59;C
10110310013;2010;1021;UM222;Bahasa Inggris 2;2;73;B
10110310013;2010;1022;TI100;Algoritma dan Pemrograman;4;48;D
10110310013;2010;1111;EM372;Pengantar Ekonomi;2;73;B
10110310013;2010;1111;SI210;Pemrograman Visual;3;58;C
10110310013;2010;1111;SI301;Sistem Informasi Manajemen;3;74;B
10110310013;2010;1111;SI302;Analisis Proses Bisnis;2;70;B
10110310013;2010;1111;SI325;Konsep Sistem Operasi;3;58;C
10110310013;2010;1111;SI750;Etika Bisnis & Hukum;2;72;B
10110310013;2010;1111;TI330;Pengantar Teknologi Internet;3;58;C
10110310013;2010;1121;EM604;Technopreneurship;2;55;C
10110310013;2010;1121;SI420;Analisis dan Perancangan SI;3;57;
10110310013;2010;1121;SI426;Interaksi Manusia Komputer;2;71;B
10110310013;2010;1121;SI431;Pemrograman Visual Lanjutan;3;72;B
10110310013;2010;1121;SK430;Jaringan Komputer;4;73;B
10110310013;2010;1121;TI403;Sistem Basis Data;4;57;C
10110310013;2010;1211;EA100;Pengantar Akuntansi 1;3;74;B
10110310013;2010;1211;SI511;Manajemen Proyek SI;3;70;B
10110310013;2010;1211;SI520;Sistem dan Aplikasi Perusahaan 1;3;72;B
10110310013;2010;1211;SI521;Analisis & Perancangan SI Lanjutan;3;58;C
10110310013;2010;1211;SI522;Decision Support & BI Systems;3;74;B
10110310013;2010;1211;SI527;Enterprise Resource Planning;3;74;B
10110310013;2010;1211;SK304;Probabilitas dan Statistika;3;59;C
10110310013;2010;1221;EA410;Sistem Informasi Akuntansi Berbasis ICT 1;3;72;B
10110310013;2010;1221;SI612;E-Business;2;99;A
10110310013;2010;1221;SI624;Sistem dan Aplikasi Perusahaan 2;3;89;A
10110310013;2010;1221;SI628;ERP Terapan;3;57;C
10110310013;2010;1221;SI661;Proyek Sistem Informasi;4;91;A
10110310013;2010;1221;SI664;Metode Riset SI;3;72;
10110310013;2010;1221;TI751;Seminar ICT;3;85;A
10110310013;2010;1311;SI723;Keamanan & Audit Sistem Informasi;3;58;C
10110310013;2010;1311;SI725;Knowledge Management;3;73;B
10110310013;2010;1311;SI729;Sistem dan Aplikasi Perusahaan 3;3;58;C
10110310013;2010;1311;SI860;Magang Kerja;4;89;A
10110310013;2010;1321;SI415;Inovasi Teknologi Informasi;3;73;B
10110310013;2010;1422;IF635;Pemrograman Web;3;65;B-
10110310013;2010;1511;IS761;Skripsi 1;3;66;B-
10110310013;2010;1511;IS862;Skripsi 2;3;65;B-
10110310015;2010;1011;EM100;EM100 Dasar-dasar Bisnis;3;55;C
10110310015;2010;1011;EM180;EM180 Matematika Bisnis;3;72;B
10110310015;2010;1011;TI100;TI100 Algoritma dan Pemrograman;4;57;C
10110310015;2010;1011;TI101;TI101 Matematika Diskrit;3;71;B
10110310015;2010;1011;TI110;TI110 Pengantar Teknologi Multimedia;3;70;B
10110310015;2010;1011;UM121;UM121 Bahasa Inggris 1;2;71;B
10110310015;2010;1011;UM151;UM151 Agama;3;74;B
10110310015;2010;1021;EM201;EM201 Dasar-dasar Manajemen;3;55;C
10110310015;2010;1021;IK402;IK402 Komunikasi Interpersonal;2;56;C
10110310015;2010;1021;SI200;SI200 Pengantar Sistem Informasi;2;70;B
10110310015;2010;1021;SI214;SI214 Manajemen Operasional;3;95;
10110310015;2010;1021;TI220;TI220 Metode Perancangan Program;3;73;B
10110310015;2010;1021;UM141;UM141 Bahasa Indonesia;3;70;B
10110310015;2010;1021;UM160;UM160 Pendidikan Kewarganegaraan;3;74;B
10110310015;2010;1021;UM222;UM222 Bahasa Inggris 2;2;57;C
10110310015;2010;1111;EM372;EM372 Pengantar Ekonomi;2;70;B
10110310015;2010;1111;SI210;SI210 Pemrograman Visual;3;56;C
10110310015;2010;1111;SI301;SI301 Sistem Informasi Manajemen;3;91;A
10110310015;2010;1111;SI302;SI302 Analisis Proses Bisnis;2;73;B
10110310015;2010;1111;SI325;SI325 Konsep Sistem Operasi;3;58;C
10110310015;2010;1111;SI750;SI750 Etika Bisnis & Hukum;2;72;B
10110310015;2010;1111;SK304;SK304 Probabilitas dan Statistika;3;59;C
10110310015;2010;1111;TI330;TI330 Pengantar Teknologi Internet;3;56;C
10110310015;2010;1121;EM604;EM604 Technopreneurship;2;90;A
10110310015;2010;1121;SI415;SI415 Inovasi Teknologi Informasi;3;72;
10110310015;2010;1121;SI420;SI420 Analisis dan Perancangan SI;3;73;B
10110310015;2010;1121;SI426;SI426 Interaksi Manusia Komputer;2;74;B
10110310015;2010;1121;SI431;SI431 Pemrograman Visual Lanjutan;3;57;C
10110310015;2010;1121;SK430;SK430 Jaringan Komputer;4;72;B
10110310015;2010;1121;TI403;TI403 Sistem Basis Data;4;58;C
10110310015;2010;1211;EA100;EA100 Pengantar Akuntansi 1;3;74;B
10110310015;2010;1211;SI511;SI511 Managemen Proyek SI;3;92;A
10110310015;2010;1211;SI521;SI521 Analisis & Perancangan SI Lanjutan;3;56;C
10110310015;2010;1211;SI522;SI522 Decision Support & BI Systems;3;59;C
10110310015;2010;1211;SI527;SI527 Enterprise Resource Planning;3;92;A
10110310015;2010;1211;SI541;SI541 Database Lanjutan;3;57;C
10110310015;2010;1211;TI532;TI532 Pemograman Web;3;59;C
10110310015;2010;1221;EA410;EA410 Sistem Informasi Akuntansi Berbasis ICT 1;3;74;B
10110310015;2010;1221;SI612;SI612 E-Business;2;88;A
10110310015;2010;1221;SI628;SI628 ERP Terapan;3;70;B
10110310015;2010;1221;SI642;SI642 Administrasi Database 1;3;74;B
10110310015;2010;1221;SI661;SI661 Proyek Sistem Informasi;4;90;A
10110310015;2010;1221;SI664;SI664 Metode Riset SI;3;97;A
10110310015;2010;1221;TI751;TI751 Seminar ICT;3;100;A
10110310015;2010;1311;SI723;SI723 Keamanan & Audit Sistem Informasi;3;73;
10110310015;2010;1311;SI725;SI725 Knowledge Management;3;72;B
10110310015;2010;1311;SI744;SI744 Administrasi Database 2;3;88;A
10110310015;2010;1311;SI860;SI860 Magang Kerja;4;100;A
10110310015;2010;1321;SI863;SI863 Tugas Akhir;6;86;A
10110310016;2010;1011;EM100;EM100 Dasar-dasar Bisnis;3;88;A
10110310016;2010;1011;EM180;EM180 Matematika Bisnis;3;89;A
10110310016;2010;1011;TI100;TI100 Algoritma dan Pemrograman;4;55;C
10110310016;2010;1011;TI101;TI101 Matematika Diskrit;3;73;B
10110310016;2010;1011;TI110;TI110 Pengantar Teknologi Multimedia;3;97;A
10110310016;2010;1011;UM121;UM121 Bahasa Inggris 1;2;93;A
10110310016;2010;1011;UM151;UM151 Agama;3;72;B
10110310016;2010;1021;EM201;EM201 Dasar-dasar Manajemen;3;70;B
10110310016;2010;1021;IK402;IK402 Komunikasi Interpersonal;2;55;C
10110310016;2010;1021;SI200;SI200 Pengantar Sistem Informasi;2;85;A
10110310016;2010;1021;SI214;SI214 Manajemen Operasional;3;95;A
10110310016;2010;1021;TI220;TI220 Metode Perancangan Program;3;88;A
10110310016;2010;1021;UM141;UM141 Bahasa Indonesia;3;72;B
10110310016;2010;1021;UM160;UM160 Pendidikan Kewarganegaraan;3;73;B
10110310016;2010;1021;UM222;UM222 Bahasa Inggris 2;2;99;A
10110310016;2010;1111;EM372;EM372 Pengantar Ekonomi;2;98;
10110310016;2010;1111;SI210;SI210 Pemrograman Visual;3;59;C
10110310016;2010;1111;SI301;SI301 Sistem Informasi Manajemen;3;92;A
10110310016;2010;1111;SI302;SI302 Analisis Proses Bisnis;2;100;A
10110310016;2010;1111;SI325;SI325 Konsep Sistem Operasi;3;74;B
10110310016;2010;1111;SI750;SI750 Etika Bisnis & Hukum;2;90;A
10110310016;2010;1111;SK304;SK304 Probabilitas dan Statistika;3;86;A
10110310016;2010;1111;TI330;TI330 Pengantar Teknologi Internet;3;73;B
10110310016;2010;1121;EM604;EM604 Technopreneurship;2;85;A
10110310016;2010;1121;SI415;SI415 Inovasi Teknologi Informasi;3;92;A
10110310016;2010;1121;SI420;SI420 Analisis dan Perancangan SI;3;100;A
10110310016;2010;1121;SI426;SI426 Interaksi Manusia Komputer;2;94;A
10110310016;2010;1121;SI431;SI431 Pemrograman Visual Lanjutan;3;70;B
10110310016;2010;1121;SK430;SK430 Jaringan Komputer;4;99;A
10110310016;2010;1121;TI403;TI403 Sistem Basis Data;4;72;B
10110310016;2010;1211;EA100;EA100 Pengantar Akuntansi 1;3;96;A
10110310016;2010;1211;SI511;SI511 Managemen Proyek SI;3;88;A
10110310016;2010;1211;SI520;SI520 Sistem dan Aplikasi Perusahaan 1;3;96;A
10110310016;2010;1211;SI521;SI521 Analisis & Perancangan SI Lanjutan;3;72;B
10110310016;2010;1211;SI522;SI522 Decision Support & BI Systems;3;91;A
10110310016;2010;1211;SI527;SI527 Enterprise Resource Planning;3;91;A
10110310016;2010;1211;TI532;TI532 Pemograman Web;3;57;C
10110310016;2010;1221;EA410;EA410 Sistem Informasi Akuntansi Berbasis ICT 1;3;86;A
10110310016;2010;1221;SI612;SI612 E-Business;2;93;
10110310016;2010;1221;SI624;SI624 Sistem dan Aplikasi Perusahaan 2;3;92;A
10110310016;2010;1221;SI628;SI628 ERP Terapan;3;85;A
10110310016;2010;1221;SI661;SI661 Proyek Sistem Informasi;4;96;A
10110310016;2010;1221;SI664;SI664 Metode Riset SI;3;99;A
10110310016;2010;1221;TI751;TI751 Seminar ICT;3;99;A
10110310016;2010;1311;SI723;SI723 Keamanan & Audit Sistem Informasi;3;92;A
10110310016;2010;1311;SI725;SI725 Knowledge Management;3;74;B
10110310016;2010;1311;SI729;SI729 Sistem dan Aplikasi Perusahaan 3;3;71;B
10110310016;2010;1311;SI860;SI860 Magang Kerja;4;92;A
10110310016;2010;1311;SI863;SI863 Tugas Akhir;6;95;A
10110310017;2010;1011;EM100;Dasar-dasar Bisnis;3;59;C
10110310017;2010;1011;EM180;Matematika Bisnis;3;56;C
10110310017;2010;1011;TI101;Matematika Diskrit;3;56;
10110310017;2010;1011;TI110;Pengantar Teknologi Multimedia;3;74;
10110310017;2010;1011;UM121;Bahasa Inggris 1;2;55;
10110310017;2010;1011;UM151;Agama;3;70;
10110310017;2010;1021;IK402;Komunikasi Interpersonal;2;57;
10110310017;2010;1021;SI200;Pengantar Sistem Informasi;2;73;
10110310017;2010;1021;SI214;Manajemen Operasional;3;74;B
10110310017;2010;1021;TI220;Metode Perancangan Program;3;56;C
10110310017;2010;1021;UM141;Bahasa Indonesia;3;55;C
10110310017;2010;1021;UM160;Pendidikan Kewarganegaraan;3;56;C
10110310017;2010;1021;UM222;Bahasa Inggris 2;2;59;C
10110310017;2010;1111;EM372;Pengantar Ekonomi;2;74;B
10110310017;2010;1111;SI210;Pemrograman Visual;3;58;C
10110310017;2010;1111;SI301;Sistem Informasi Manajemen;3;74;B
10110310017;2010;1111;SI302;Analisis Proses Bisnis;2;100;
10110310017;2010;1111;SI750;Etika Bisnis & Hukum;2;71;B
10110310017;2010;1111;SK304;Probabilitas dan Statistika;3;72;B
10110310017;2010;1111;TI330;Pengantar Teknologi Internet;3;70;B
10110310017;2010;1121;EM604;Technopreneurship;2;70;B
10110310017;2010;1121;SI420;Analisis dan Perancangan SI;3;73;B
10110310017;2010;1121;SI426;Interaksi Manusia Komputer;2;85;A
10110310017;2010;1121;SI431;Pemrograman Visual Lanjutan;3;55;C
10110310017;2010;1121;SK430;Jaringan Komputer;4;74;B
10110310017;2010;1211;EA100;Pengantar Akuntansi 1;3;73;B
10110310017;2010;1211;SI511;Manajemen Proyek SI;3;72;B
10110310017;2010;1211;SI521;Analisis & Perancangan SI Lanjutan;3;73;B
10110310017;2010;1211;SI522;Decision Support & BI Systems;3;74;B
10110310017;2010;1211;SI527;Enterprise Resource Planning;3;70;B
10110310017;2010;1221;EA410;Sistem Informasi Akuntansi Berbasis ICT 1;3;70;
10110310017;2010;1221;SI612;E-Business;2;72;B
10110310017;2010;1221;SI661;Proyek Sistem Informasi;4;96;A
10110310017;2010;1221;SI664;Metode Riset SI;3;87;A
10110310017;2010;1221;TI751;Seminar ICT;3;93;A
10110310017;2010;1222;EM201;Dasar-dasar Manajemen;3;59;C
10110310017;2010;1311;SI325;Konsep Sistem Operasi;3;55;C
10110310017;2010;1311;SI723;Keamanan & Audit Sistem Informasi;3;93;A
10110310017;2010;1311;SI725;Knowledge Management;3;74;B
10110310017;2010;1311;SI744;Administrasi Database 2;3;89;A
10110310017;2010;1311;TI532;Pemrograman Web;3;57;C
10110310017;2010;1321;SI415;Inovasi Teknologi Informasi;3;70;B
10110310017;2010;1321;SI628;ERP Terapan;3;73;B
10110310017;2010;1321;TI403;Sistem Basis Data;4;70;B
10110310017;2010;1411;SI541;Database Lanjutan;3;74;
10110310017;2010;1411;SI860;Magang Kerja;4;73;B
10110310017;2010;1421;IS230;Algoritma dan Pemrograman;3;78;B+
10110310017;2010;1421;IS645;Administrasi Database 1;3;85;A
10110310017;2010;1421;IS761;Skripsi 1;3;81;A-
10110310017;2010;1421;IS862;Skripsi 2;3;83;A-
10110310018;2010;1011;EM100;EM100 Dasar-dasar Bisnis;3;72;
10110310018;2010;1011;EM180;EM180 Matematika Bisnis;3;70;B
10110310018;2010;1011;TI100;TI100 Algoritma dan Pemrograman;4;58;C
10110310018;2010;1011;TI101;TI101 Matematika Diskrit;3;71;B
10110310018;2010;1011;TI110;TI110 Pengantar Teknologi Multimedia;3;59;C
10110310018;2010;1011;UM121;UM121 Bahasa Inggris 1;2;74;B
10110310018;2010;1011;UM151;UM151 Agama;3;72;B
10110310018;2010;1021;EM201;EM201 Dasar-dasar Manajemen;3;56;
10110310018;2010;1021;SI200;SI200 Pengantar Sistem Informasi;2;58;
10110310018;2010;1021;SI214;SI214 Manajemen Operasional;3;71;
10110310018;2010;1021;TI220;TI220 Metode Perancangan Program;3;71;B
10110310018;2010;1021;UM141;UM141 Bahasa Indonesia;3;58;C
10110310018;2010;1021;UM160;UM160 Pendidikan Kewarganegaraan;3;58;C
10110310018;2010;1021;UM222;UM222 Bahasa Inggris 2;2;59;C
10110310018;2010;1111;EM372;EM372 Pengantar Ekonomi;2;93;A
10110310018;2010;1111;EM604;EM604 Technopreneurship;2;88;A
10110310018;2010;1111;SI210;SI210 Pemrograman Visual;3;71;B
10110310018;2010;1111;SI302;SI302 Analisis Proses Bisnis;2;90;A
10110310018;2010;1111;SI750;SI750 Etika Bisnis & Hukum;2;70;
10110310018;2010;1111;SK304;SK304 Probabilitas dan Statistika;3;70;B
10110310018;2010;1111;TI330;TI330 Pengantar Teknologi Internet;3;72;B
10110310018;2010;1121;SI415;SI415 Inovasi Teknologi Informasi;3;96;A
10110310018;2010;1121;SI420;SI420 Analisis dan Perancangan SI;3;74;B
10110310018;2010;1121;SI426;SI426 Interaksi Manusia Komputer;2;89;A
10110310018;2010;1121;SI431;SI431 Pemrograman Visual Lanjutan;3;71;B
10110310018;2010;1121;SK430;SK430 Jaringan Komputer;4;73;B
10110310018;2010;1121;TI751;TI751 Seminar ICT;3;100;A
10110310018;2010;1211;EA100;EA100 Pengantar Akuntansi 1;3;72;
10110310018;2010;1211;SI325;SI325 Konsep Sistem Operasi;3;57;C
10110310018;2010;1211;SI511;SI511 Managemen Proyek SI;3;95;A
10110310018;2010;1211;SI520;SI520 Sistem dan Aplikasi Perusahaan 1;3;86;A
10110310018;2010;1211;SI521;SI521 Analisis & Perancangan SI Lanjutan;3;72;B
10110310018;2010;1211;TI532;TI532 Pemograman Web;3;72;B
10110310018;2010;1221;EA410;EA410 Sistem Informasi Akuntansi Berbasis ICT 1;3;70;B
10110310018;2010;1221;IK402;IK402 Komunikasi Interpersonal;2;72;B
10110310018;2010;1221;SI612;SI612 E-Business;2;72;
10110310018;2010;1221;SI624;SI624 Sistem dan Aplikasi Perusahaan 2;3;72;B
10110310018;2010;1221;SI661;SI661 Proyek Sistem Informasi;4;97;A
10110310018;2010;1221;SI664;SI664 Metode Riset SI;3;93;A
10110310018;2010;1221;TI403;TI403 Sistem Basis Data;4;57;C
10110310018;2010;1311;SI301;SI301 Sistem Informasi Manajemen;3;72;B
10110310018;2010;1311;SI522;SI522 Decision Support & BI Systems;3;91;A
